"Time (UTCG)","Magnitude (km)"
31 Jan 2023 13:28:00.000,393657.022868
31 Jan 2023 13:29:00.000,393668.200243
31 Jan 2023 13:30:00.000,393679.451364
31 Jan 2023 13:31:00.000,393690.776061
31 Jan 2023 13:32:00.000,393702.174164
31 Jan 2023 13:33:00.000,393713.645500
31 Jan 2023 13:34:00.000,393725.189896
31 Jan 2023 13:35:00.000,393736.807178
31 Jan 2023 13:36:00.000,393748.497169
31 Jan 2023 13:37:00.000,393760.259692
31 Jan 2023 13:38:00.000,393772.094569
31 Jan 2023 13:39:00.000,393784.001618
31 Jan 2023 13:40:00.000,393795.980660
31 Jan 2023 13:41:00.000,393808.031510
31 Jan 2023 13:42:00.000,393820.153987
31 Jan 2023 13:43:00.000,393832.347903
31 Jan 2023 13:44:00.000,393844.613073
31 Jan 2023 13:45:00.000,393856.949309
31 Jan 2023 13:46:00.000,393869.356421
31 Jan 2023 13:47:00.000,393881.834220
31 Jan 2023 13:48:00.000,393894.382513
31 Jan 2023 13:49:00.000,393907.001109
31 Jan 2023 13:50:00.000,393919.689811
31 Jan 2023 13:51:00.000,393932.448426
31 Jan 2023 13:52:00.000,393945.276756
31 Jan 2023 13:53:00.000,393958.174604
31 Jan 2023 13:54:00.000,393971.141769
31 Jan 2023 13:55:00.000,393984.178052
31 Jan 2023 13:56:00.000,393997.283250
31 Jan 2023 13:57:00.000,394010.457161
31 Jan 2023 13:58:00.000,394023.699581
31 Jan 2023 13:59:00.000,394037.010303
31 Jan 2023 14:00:00.000,394050.389122
31 Jan 2023 14:01:00.000,394063.835829
31 Jan 2023 14:02:00.000,394077.350215
31 Jan 2023 14:03:00.000,394090.932070
31 Jan 2023 14:04:00.000,394104.581182
31 Jan 2023 14:05:00.000,394118.297338
31 Jan 2023 14:06:00.000,394132.080325
31 Jan 2023 14:07:00.000,394145.929926
31 Jan 2023 14:08:00.000,394159.845926
31 Jan 2023 14:09:00.000,394173.828107
31 Jan 2023 14:10:00.000,394187.876250
31 Jan 2023 14:11:00.000,394201.990135
31 Jan 2023 14:12:00.000,394216.169541
31 Jan 2023 14:13:00.000,394230.414245
31 Jan 2023 14:14:00.000,394244.724025
31 Jan 2023 14:15:00.000,394259.098655
31 Jan 2023 14:16:00.000,394273.537909
31 Jan 2023 14:17:00.000,394288.041561
31 Jan 2023 14:18:00.000,394302.609382
31 Jan 2023 14:19:00.000,394317.241143
31 Jan 2023 14:20:00.000,394331.936613
31 Jan 2023 14:21:00.000,394346.695561
31 Jan 2023 14:22:00.000,394361.517755
31 Jan 2023 14:23:00.000,394376.402959
31 Jan 2023 14:24:00.000,394391.350940
31 Jan 2023 14:25:00.000,394406.361460
31 Jan 2023 14:26:00.000,394421.434283
31 Jan 2023 14:27:00.000,394436.569171
31 Jan 2023 14:28:00.000,394451.765884
31 Jan 2023 14:29:00.000,394467.024181
31 Jan 2023 14:30:00.000,394482.343820
31 Jan 2023 14:31:00.000,394497.724560
31 Jan 2023 14:32:00.000,394513.166155
31 Jan 2023 14:33:00.000,394528.668362
31 Jan 2023 14:34:00.000,394544.230933
31 Jan 2023 14:35:00.000,394559.853623
31 Jan 2023 14:36:00.000,394575.536182
31 Jan 2023 14:37:00.000,394591.278362
31 Jan 2023 14:38:00.000,394607.079912
31 Jan 2023 14:39:00.000,394622.940581
31 Jan 2023 14:40:00.000,394638.860117
31 Jan 2023 14:41:00.000,394654.838265
31 Jan 2023 14:42:00.000,394670.874773
31 Jan 2023 14:43:00.000,394686.969383
31 Jan 2023 14:44:00.000,394703.121839
31 Jan 2023 14:45:00.000,394719.331885
31 Jan 2023 14:46:00.000,394735.599260
31 Jan 2023 14:47:00.000,394751.923707
31 Jan 2023 14:48:00.000,394768.304963
31 Jan 2023 14:49:00.000,394784.742768
31 Jan 2023 14:50:00.000,394801.236859
31 Jan 2023 14:51:00.000,394817.786971
31 Jan 2023 14:52:00.000,394834.392842
31 Jan 2023 14:53:00.000,394851.054204
31 Jan 2023 14:54:00.000,394867.770791
31 Jan 2023 14:55:00.000,394884.542337
31 Jan 2023 14:56:00.000,394901.368572
31 Jan 2023 14:57:00.000,394918.249226
31 Jan 2023 14:58:00.000,394935.184030
31 Jan 2023 14:59:00.000,394952.172712
31 Jan 2023 15:00:00.000,394969.214999
31 Jan 2023 15:01:00.000,394986.310619
31 Jan 2023 15:02:00.000,395003.459296
31 Jan 2023 15:03:00.000,395020.660757
31 Jan 2023 15:04:00.000,395037.914725
31 Jan 2023 15:05:00.000,395055.220922
31 Jan 2023 15:06:00.000,395072.579071
31 Jan 2023 15:07:00.000,395089.988894
31 Jan 2023 15:08:00.000,395107.450109
31 Jan 2023 15:09:00.000,395124.962438
31 Jan 2023 15:10:00.000,395142.525598
31 Jan 2023 15:11:00.000,395160.139306
31 Jan 2023 15:12:00.000,395177.803280
31 Jan 2023 15:13:00.000,395195.517235
31 Jan 2023 15:14:00.000,395213.280887
31 Jan 2023 15:15:00.000,395231.093948
31 Jan 2023 15:16:00.000,395248.956134
31 Jan 2023 15:17:00.000,395266.867155
31 Jan 2023 15:18:00.000,395284.826724
31 Jan 2023 15:19:00.000,395302.834550
31 Jan 2023 15:20:00.000,395320.890345
31 Jan 2023 15:21:00.000,395338.993817
31 Jan 2023 15:22:00.000,395357.144674
31 Jan 2023 15:23:00.000,395375.342623
31 Jan 2023 15:24:00.000,395393.587371
31 Jan 2023 15:25:00.000,395411.878624
31 Jan 2023 15:26:00.000,395430.216086
31 Jan 2023 15:27:00.000,395448.599462
31 Jan 2023 15:28:00.000,395467.028456
31 Jan 2023 15:29:00.000,395485.502769
31 Jan 2023 15:30:00.000,395504.022103
31 Jan 2023 15:31:00.000,395522.586159
31 Jan 2023 15:32:00.000,395541.194638
31 Jan 2023 15:33:00.000,395559.847239
31 Jan 2023 15:34:00.000,395578.543661
31 Jan 2023 15:35:00.000,395597.283601
31 Jan 2023 15:36:00.000,395616.066757
31 Jan 2023 15:37:00.000,395634.892826
31 Jan 2023 15:38:00.000,395653.761502
31 Jan 2023 15:39:00.000,395672.672481
31 Jan 2023 15:40:00.000,395691.625457
31 Jan 2023 15:41:00.000,395710.620124
31 Jan 2023 15:42:00.000,395729.656174
31 Jan 2023 15:43:00.000,395748.733300
31 Jan 2023 15:44:00.000,395767.851192
31 Jan 2023 15:45:00.000,395787.009543
31 Jan 2023 15:46:00.000,395806.208041
31 Jan 2023 15:47:00.000,395825.446376
31 Jan 2023 15:48:00.000,395844.724237
31 Jan 2023 15:49:00.000,395864.041311
31 Jan 2023 15:50:00.000,395883.397287
31 Jan 2023 15:51:00.000,395902.791850
31 Jan 2023 15:52:00.000,395922.224687
31 Jan 2023 15:53:00.000,395941.695483
31 Jan 2023 15:54:00.000,395961.203922
31 Jan 2023 15:55:00.000,395980.749690
31 Jan 2023 15:56:00.000,396000.332468
31 Jan 2023 15:57:00.000,396019.951941
31 Jan 2023 15:58:00.000,396039.607790
31 Jan 2023 15:59:00.000,396059.299698
31 Jan 2023 16:00:00.000,396079.027344
31 Jan 2023 16:01:00.000,396098.790409
31 Jan 2023 16:02:00.000,396118.588573
31 Jan 2023 16:03:00.000,396138.421516
31 Jan 2023 16:04:00.000,396158.288916
31 Jan 2023 16:05:00.000,396178.190450
31 Jan 2023 16:06:00.000,396198.125797
31 Jan 2023 16:07:00.000,396218.094634
31 Jan 2023 16:08:00.000,396238.096636
31 Jan 2023 16:09:00.000,396258.131480
31 Jan 2023 16:10:00.000,396278.198840
31 Jan 2023 16:11:00.000,396298.298392
31 Jan 2023 16:12:00.000,396318.429810
31 Jan 2023 16:13:00.000,396338.592767
31 Jan 2023 16:14:00.000,396358.786937
31 Jan 2023 16:15:00.000,396379.011992
31 Jan 2023 16:16:00.000,396399.267604
31 Jan 2023 16:17:00.000,396419.553445
31 Jan 2023 16:18:00.000,396439.869186
31 Jan 2023 16:19:00.000,396460.214497
31 Jan 2023 16:20:00.000,396480.589049
31 Jan 2023 16:21:00.000,396500.992512
31 Jan 2023 16:22:00.000,396521.424555
31 Jan 2023 16:23:00.000,396541.884845
31 Jan 2023 16:24:00.000,396562.373053
31 Jan 2023 16:25:00.000,396582.888844
31 Jan 2023 16:26:00.000,396603.431888
31 Jan 2023 16:27:00.000,396624.001850
31 Jan 2023 16:28:00.000,396644.598397
31 Jan 2023 16:29:00.000,396665.221196
31 Jan 2023 16:30:00.000,396685.869912
31 Jan 2023 16:31:00.000,396706.544209
31 Jan 2023 16:32:00.000,396727.243754
31 Jan 2023 16:33:00.000,396747.968210
31 Jan 2023 16:34:00.000,396768.717241
31 Jan 2023 16:35:00.000,396789.490511
31 Jan 2023 16:36:00.000,396810.287683
31 Jan 2023 16:37:00.000,396831.108421
31 Jan 2023 16:38:00.000,396851.952386
31 Jan 2023 16:39:00.000,396872.819240
31 Jan 2023 16:40:00.000,396893.708646
31 Jan 2023 16:41:00.000,396914.620265
31 Jan 2023 16:42:00.000,396935.553758
31 Jan 2023 16:43:00.000,396956.508785
31 Jan 2023 16:44:00.000,396977.485007
31 Jan 2023 16:45:00.000,396998.482084
31 Jan 2023 16:46:00.000,397019.499675
31 Jan 2023 16:47:00.000,397040.537441
31 Jan 2023 16:48:00.000,397061.595040
31 Jan 2023 16:49:00.000,397082.672130
31 Jan 2023 16:50:00.000,397103.768372
31 Jan 2023 16:51:00.000,397124.883422
31 Jan 2023 16:52:00.000,397146.016938
31 Jan 2023 16:53:00.000,397167.168579
31 Jan 2023 16:54:00.000,397188.338001
31 Jan 2023 16:55:00.000,397209.524862
31 Jan 2023 16:56:00.000,397230.728818
31 Jan 2023 16:57:00.000,397251.949526
31 Jan 2023 16:58:00.000,397273.186643
31 Jan 2023 16:59:00.000,397294.439824
31 Jan 2023 17:00:00.000,397315.708726
31 Jan 2023 17:01:00.000,397336.993004
31 Jan 2023 17:02:00.000,397358.292313
31 Jan 2023 17:03:00.000,397379.606308
31 Jan 2023 17:04:00.000,397400.934645
31 Jan 2023 17:05:00.000,397422.276978
31 Jan 2023 17:06:00.000,397443.632963
31 Jan 2023 17:07:00.000,397465.002252
31 Jan 2023 17:08:00.000,397486.384501
31 Jan 2023 17:09:00.000,397507.779363
31 Jan 2023 17:10:00.000,397529.186493
31 Jan 2023 17:11:00.000,397550.605544
31 Jan 2023 17:12:00.000,397572.036169
31 Jan 2023 17:13:00.000,397593.478022
31 Jan 2023 17:14:00.000,397614.930756
31 Jan 2023 17:15:00.000,397636.394025
31 Jan 2023 17:16:00.000,397657.867480
31 Jan 2023 17:17:00.000,397679.350776
31 Jan 2023 17:18:00.000,397700.843564
31 Jan 2023 17:19:00.000,397722.345497
31 Jan 2023 17:20:00.000,397743.856228
31 Jan 2023 17:21:00.000,397765.375409
31 Jan 2023 17:22:00.000,397786.902692
31 Jan 2023 17:23:00.000,397808.437730
31 Jan 2023 17:24:00.000,397829.980174
31 Jan 2023 17:25:00.000,397851.529677
31 Jan 2023 17:26:00.000,397873.085890
31 Jan 2023 17:27:00.000,397894.648466
31 Jan 2023 17:28:00.000,397916.217055
31 Jan 2023 17:29:00.000,397937.791311
31 Jan 2023 17:30:00.000,397959.370884
31 Jan 2023 17:31:00.000,397980.955427
31 Jan 2023 17:32:00.000,398002.544590
31 Jan 2023 17:33:00.000,398024.138026
31 Jan 2023 17:34:00.000,398045.735386
31 Jan 2023 17:35:00.000,398067.336322
31 Jan 2023 17:36:00.000,398088.940484
31 Jan 2023 17:37:00.000,398110.547526
31 Jan 2023 17:38:00.000,398132.157098
31 Jan 2023 17:39:00.000,398153.768852
31 Jan 2023 17:40:00.000,398175.382439
31 Jan 2023 17:41:00.000,398196.997511
31 Jan 2023 17:42:00.000,398218.613720
31 Jan 2023 17:43:00.000,398240.230717
31 Jan 2023 17:44:00.000,398261.848154
31 Jan 2023 17:45:00.000,398283.465682
31 Jan 2023 17:46:00.000,398305.082954
31 Jan 2023 17:47:00.000,398326.699622
31 Jan 2023 17:48:00.000,398348.315337
31 Jan 2023 17:49:00.000,398369.929751
31 Jan 2023 17:50:00.000,398391.542516
31 Jan 2023 17:51:00.000,398413.153285
31 Jan 2023 17:52:00.000,398434.761709
31 Jan 2023 17:53:00.000,398456.367442
31 Jan 2023 17:54:00.000,398477.970134
31 Jan 2023 17:55:00.000,398499.569440
31 Jan 2023 17:56:00.000,398521.165011
31 Jan 2023 17:57:00.000,398542.756501
31 Jan 2023 17:58:00.000,398564.343562
31 Jan 2023 17:59:00.000,398585.925847
31 Jan 2023 18:00:00.000,398607.503009
31 Jan 2023 18:01:00.000,398629.074702
31 Jan 2023 18:02:00.000,398650.640579
31 Jan 2023 18:03:00.000,398672.200294
31 Jan 2023 18:04:00.000,398693.753501
31 Jan 2023 18:05:00.000,398715.299853
31 Jan 2023 18:06:00.000,398736.839004
31 Jan 2023 18:07:00.000,398758.370609
31 Jan 2023 18:08:00.000,398779.894323
31 Jan 2023 18:09:00.000,398801.409799
31 Jan 2023 18:10:00.000,398822.916694
31 Jan 2023 18:11:00.000,398844.414661
31 Jan 2023 18:12:00.000,398865.903356
31 Jan 2023 18:13:00.000,398887.382435
31 Jan 2023 18:14:00.000,398908.851553
31 Jan 2023 18:15:00.000,398930.310367
31 Jan 2023 18:16:00.000,398951.758532
31 Jan 2023 18:17:00.000,398973.195705
31 Jan 2023 18:18:00.000,398994.621543
31 Jan 2023 18:19:00.000,399016.035702
31 Jan 2023 18:20:00.000,399037.437840
31 Jan 2023 18:21:00.000,399058.827614
31 Jan 2023 18:22:00.000,399080.204681
31 Jan 2023 18:23:00.000,399101.568701
31 Jan 2023 18:24:00.000,399122.919330
31 Jan 2023 18:25:00.000,399144.256228
31 Jan 2023 18:26:00.000,399165.579054
31 Jan 2023 18:27:00.000,399186.887466
31 Jan 2023 18:28:00.000,399208.181124
31 Jan 2023 18:29:00.000,399229.459688
31 Jan 2023 18:30:00.000,399250.722817
31 Jan 2023 18:31:00.000,399271.970173
31 Jan 2023 18:32:00.000,399293.201416
31 Jan 2023 18:33:00.000,399314.416207
31 Jan 2023 18:34:00.000,399335.614207
31 Jan 2023 18:35:00.000,399356.795079
31 Jan 2023 18:36:00.000,399377.958484
31 Jan 2023 18:37:00.000,399399.104084
31 Jan 2023 18:38:00.000,399420.231544
31 Jan 2023 18:39:00.000,399441.340524
31 Jan 2023 18:40:00.000,399462.430691
31 Jan 2023 18:41:00.000,399483.501706
31 Jan 2023 18:42:00.000,399504.553235
31 Jan 2023 18:43:00.000,399525.584942
31 Jan 2023 18:44:00.000,399546.596493
31 Jan 2023 18:45:00.000,399567.587553
31 Jan 2023 18:46:00.000,399588.557788
31 Jan 2023 18:47:00.000,399609.506863
31 Jan 2023 18:48:00.000,399630.434447
31 Jan 2023 18:49:00.000,399651.340207
31 Jan 2023 18:50:00.000,399672.223808
31 Jan 2023 18:51:00.000,399693.084921
31 Jan 2023 18:52:00.000,399713.923214
31 Jan 2023 18:53:00.000,399734.738354
31 Jan 2023 18:54:00.000,399755.530013
31 Jan 2023 18:55:00.000,399776.297859
31 Jan 2023 18:56:00.000,399797.041563
31 Jan 2023 18:57:00.000,399817.760796
31 Jan 2023 18:58:00.000,399838.455229
31 Jan 2023 18:59:00.000,399859.124534
31 Jan 2023 19:00:00.000,399879.768383
31 Jan 2023 19:01:00.000,399900.386449
31 Jan 2023 19:02:00.000,399920.978405
31 Jan 2023 19:03:00.000,399941.543925
31 Jan 2023 19:04:00.000,399962.082684
31 Jan 2023 19:05:00.000,399982.594355
31 Jan 2023 19:06:00.000,400003.078614
31 Jan 2023 19:07:00.000,400023.535138
31 Jan 2023 19:08:00.000,400043.963602
31 Jan 2023 19:09:00.000,400064.363683
31 Jan 2023 19:10:00.000,400084.735060
31 Jan 2023 19:11:00.000,400105.077409
31 Jan 2023 19:12:00.000,400125.390409
31 Jan 2023 19:13:00.000,400145.673740
31 Jan 2023 19:14:00.000,400165.927081
31 Jan 2023 19:15:00.000,400186.150112
31 Jan 2023 19:16:00.000,400206.342515
31 Jan 2023 19:17:00.000,400226.503970
31 Jan 2023 19:18:00.000,400246.634159
31 Jan 2023 19:19:00.000,400266.732766
31 Jan 2023 19:20:00.000,400286.799473
31 Jan 2023 19:21:00.000,400306.833965
31 Jan 2023 19:22:00.000,400326.835924
31 Jan 2023 19:23:00.000,400346.805038
31 Jan 2023 19:24:00.000,400366.740990
31 Jan 2023 19:25:00.000,400386.643467
31 Jan 2023 19:26:00.000,400406.512157
31 Jan 2023 19:27:00.000,400426.346747
31 Jan 2023 19:28:00.000,400446.146924
31 Jan 2023 19:29:00.000,400465.912378
31 Jan 2023 19:30:00.000,400485.642798
31 Jan 2023 19:31:00.000,400505.337874
31 Jan 2023 19:32:00.000,400524.997296
31 Jan 2023 19:33:00.000,400544.620758
31 Jan 2023 19:34:00.000,400564.207949
31 Jan 2023 19:35:00.000,400583.758563
31 Jan 2023 19:36:00.000,400603.272295
31 Jan 2023 19:37:00.000,400622.748836
31 Jan 2023 19:38:00.000,400642.187883
31 Jan 2023 19:39:00.000,400661.589131
31 Jan 2023 19:40:00.000,400680.952277
31 Jan 2023 19:41:00.000,400700.277016
31 Jan 2023 19:42:00.000,400719.563047
31 Jan 2023 19:43:00.000,400738.810068
31 Jan 2023 19:44:00.000,400758.017778
31 Jan 2023 19:45:00.000,400777.185876
31 Jan 2023 19:46:00.000,400796.314065
31 Jan 2023 19:47:00.000,400815.402043
31 Jan 2023 19:48:00.000,400834.449515
31 Jan 2023 19:49:00.000,400853.456181
31 Jan 2023 19:50:00.000,400872.421747
31 Jan 2023 19:51:00.000,400891.345915
31 Jan 2023 19:52:00.000,400910.228391
31 Jan 2023 19:53:00.000,400929.068881
31 Jan 2023 19:54:00.000,400947.867092
31 Jan 2023 19:55:00.000,400966.622730
31 Jan 2023 19:56:00.000,400985.335503
31 Jan 2023 19:57:00.000,401004.005121
31 Jan 2023 19:58:00.000,401022.631294
31 Jan 2023 19:59:00.000,401041.213730
31 Jan 2023 20:00:00.000,401059.752143
31 Jan 2023 20:01:00.000,401078.246244
31 Jan 2023 20:02:00.000,401096.695745
31 Jan 2023 20:03:00.000,401115.100360
31 Jan 2023 20:04:00.000,401133.459805
31 Jan 2023 20:05:00.000,401151.773793
31 Jan 2023 20:06:00.000,401170.042042
31 Jan 2023 20:07:00.000,401188.264268
31 Jan 2023 20:08:00.000,401206.440190
31 Jan 2023 20:09:00.000,401224.569524
31 Jan 2023 20:10:00.000,401242.651992
31 Jan 2023 20:11:00.000,401260.687314
31 Jan 2023 20:12:00.000,401278.675210
31 Jan 2023 20:13:00.000,401296.615402
31 Jan 2023 20:14:00.000,401314.507614
31 Jan 2023 20:15:00.000,401332.351570
31 Jan 2023 20:16:00.000,401350.146993
31 Jan 2023 20:17:00.000,401367.893610
31 Jan 2023 20:18:00.000,401385.591147
31 Jan 2023 20:19:00.000,401403.239330
31 Jan 2023 20:20:00.000,401420.837889
31 Jan 2023 20:21:00.000,401438.386553
31 Jan 2023 20:22:00.000,401455.885050
31 Jan 2023 20:23:00.000,401473.333113
31 Jan 2023 20:24:00.000,401490.730472
31 Jan 2023 20:25:00.000,401508.076861
31 Jan 2023 20:26:00.000,401525.372014
31 Jan 2023 20:27:00.000,401542.615664
31 Jan 2023 20:28:00.000,401559.807547
31 Jan 2023 20:29:00.000,401576.947399
31 Jan 2023 20:30:00.000,401594.034958
31 Jan 2023 20:31:00.000,401611.069962
31 Jan 2023 20:32:00.000,401628.052150
31 Jan 2023 20:33:00.000,401644.981263
31 Jan 2023 20:34:00.000,401661.857041
31 Jan 2023 20:35:00.000,401678.679226
31 Jan 2023 20:36:00.000,401695.447561
31 Jan 2023 20:37:00.000,401712.161791
31 Jan 2023 20:38:00.000,401728.821659
31 Jan 2023 20:39:00.000,401745.426913
31 Jan 2023 20:40:00.000,401761.977298
31 Jan 2023 20:41:00.000,401778.472563
31 Jan 2023 20:42:00.000,401794.912457
31 Jan 2023 20:43:00.000,401811.296729
31 Jan 2023 20:44:00.000,401827.625129
31 Jan 2023 20:45:00.000,401843.897411
31 Jan 2023 20:46:00.000,401860.113326
31 Jan 2023 20:47:00.000,401876.272628
31 Jan 2023 20:48:00.000,401892.375073
31 Jan 2023 20:49:00.000,401908.420415
31 Jan 2023 20:50:00.000,401924.408412
31 Jan 2023 20:51:00.000,401940.338821
31 Jan 2023 20:52:00.000,401956.211402
31 Jan 2023 20:53:00.000,401972.025914
31 Jan 2023 20:54:00.000,401987.782118
31 Jan 2023 20:55:00.000,402003.479775
31 Jan 2023 20:56:00.000,402019.118650
31 Jan 2023 20:57:00.000,402034.698506
31 Jan 2023 20:58:00.000,402050.219108
31 Jan 2023 20:59:00.000,402065.680222
31 Jan 2023 21:00:00.000,402081.081615
31 Jan 2023 21:01:00.000,402096.423055
31 Jan 2023 21:02:00.000,402111.704312
31 Jan 2023 21:03:00.000,402126.925156
31 Jan 2023 21:04:00.000,402142.085358
31 Jan 2023 21:05:00.000,402157.184692
31 Jan 2023 21:06:00.000,402172.222929
31 Jan 2023 21:07:00.000,402187.199846
31 Jan 2023 21:08:00.000,402202.115217
31 Jan 2023 21:09:00.000,402216.968819
31 Jan 2023 21:10:00.000,402231.760431
31 Jan 2023 21:11:00.000,402246.489830
31 Jan 2023 21:12:00.000,402261.156798
31 Jan 2023 21:13:00.000,402275.761116
31 Jan 2023 21:14:00.000,402290.302565
31 Jan 2023 21:15:00.000,402304.780928
31 Jan 2023 21:16:00.000,402319.195992
31 Jan 2023 21:17:00.000,402333.547540
31 Jan 2023 21:18:00.000,402347.835359
31 Jan 2023 21:19:00.000,402362.059239
31 Jan 2023 21:20:00.000,402376.218966
31 Jan 2023 21:21:00.000,402390.314332
31 Jan 2023 21:22:00.000,402404.345127
31 Jan 2023 21:23:00.000,402418.311144
31 Jan 2023 21:24:00.000,402432.212176
31 Jan 2023 21:25:00.000,402446.048018
31 Jan 2023 21:26:00.000,402459.818466
31 Jan 2023 21:27:00.000,402473.523316
31 Jan 2023 21:28:00.000,402487.162366
31 Jan 2023 21:29:00.000,402500.735416
31 Jan 2023 21:30:00.000,402514.242266
31 Jan 2023 21:31:00.000,402527.682717
31 Jan 2023 21:32:00.000,402541.056572
31 Jan 2023 21:33:00.000,402554.363635
31 Jan 2023 21:34:00.000,402567.603710
31 Jan 2023 21:35:00.000,402580.776604
31 Jan 2023 21:36:00.000,402593.882125
31 Jan 2023 21:37:00.000,402606.920080
31 Jan 2023 21:38:00.000,402619.890279
31 Jan 2023 21:39:00.000,402632.792533
31 Jan 2023 21:40:00.000,402645.626654
31 Jan 2023 21:41:00.000,402658.392455
31 Jan 2023 21:42:00.000,402671.089751
31 Jan 2023 21:43:00.000,402683.718357
31 Jan 2023 21:44:00.000,402696.278091
31 Jan 2023 21:45:00.000,402708.768769
31 Jan 2023 21:46:00.000,402721.190211
31 Jan 2023 21:47:00.000,402733.542238
31 Jan 2023 21:48:00.000,402745.824671
31 Jan 2023 21:49:00.000,402758.037333
31 Jan 2023 21:50:00.000,402770.180048
31 Jan 2023 21:51:00.000,402782.252641
31 Jan 2023 21:52:00.000,402794.254938
31 Jan 2023 21:53:00.000,402806.186768
31 Jan 2023 21:54:00.000,402818.047959
31 Jan 2023 21:55:00.000,402829.838341
31 Jan 2023 21:56:00.000,402841.557746
31 Jan 2023 21:57:00.000,402853.206006
31 Jan 2023 21:58:00.000,402864.782955
31 Jan 2023 21:59:00.000,402876.288428
31 Jan 2023 22:00:00.000,402887.722262
31 Jan 2023 22:01:00.000,402899.084293
31 Jan 2023 22:02:00.000,402910.374361
31 Jan 2023 22:03:00.000,402921.592305
31 Jan 2023 22:04:00.000,402932.737967
31 Jan 2023 22:05:00.000,402943.811190
31 Jan 2023 22:06:00.000,402954.811817
31 Jan 2023 22:07:00.000,402965.739693
31 Jan 2023 22:08:00.000,402976.594664
31 Jan 2023 22:09:00.000,402987.376578
31 Jan 2023 22:10:00.000,402998.085285
31 Jan 2023 22:11:00.000,403008.720633
31 Jan 2023 22:12:00.000,403019.282474
31 Jan 2023 22:13:00.000,403029.770661
31 Jan 2023 22:14:00.000,403040.185047
31 Jan 2023 22:15:00.000,403050.525489
31 Jan 2023 22:16:00.000,403060.791842
31 Jan 2023 22:17:00.000,403070.983964
31 Jan 2023 22:18:00.000,403081.101713
31 Jan 2023 22:19:00.000,403091.144951
31 Jan 2023 22:20:00.000,403101.113539
31 Jan 2023 22:21:00.000,403111.007339
31 Jan 2023 22:22:00.000,403120.826217
31 Jan 2023 22:23:00.000,403130.570036
31 Jan 2023 22:24:00.000,403140.238664
31 Jan 2023 22:25:00.000,403149.831970
31 Jan 2023 22:26:00.000,403159.349821
31 Jan 2023 22:27:00.000,403168.792089
31 Jan 2023 22:28:00.000,403178.158647
31 Jan 2023 22:29:00.000,403187.449366
31 Jan 2023 22:30:00.000,403196.664122
31 Jan 2023 22:31:00.000,403205.802790
31 Jan 2023 22:32:00.000,403214.865247
31 Jan 2023 22:33:00.000,403223.851373
31 Jan 2023 22:34:00.000,403232.761046
31 Jan 2023 22:35:00.000,403241.594148
31 Jan 2023 22:36:00.000,403250.350562
31 Jan 2023 22:37:00.000,403259.030170
31 Jan 2023 22:38:00.000,403267.632858
31 Jan 2023 22:39:00.000,403276.158513
31 Jan 2023 22:40:00.000,403284.607022
31 Jan 2023 22:41:00.000,403292.978273
31 Jan 2023 22:42:00.000,403301.272158
31 Jan 2023 22:43:00.000,403309.488568
31 Jan 2023 22:44:00.000,403317.627396
31 Jan 2023 22:45:00.000,403325.688537
31 Jan 2023 22:46:00.000,403333.671885
31 Jan 2023 22:47:00.000,403341.577338
31 Jan 2023 22:48:00.000,403349.404795
31 Jan 2023 22:49:00.000,403357.154155
31 Jan 2023 22:50:00.000,403364.825319
31 Jan 2023 22:51:00.000,403372.418189
31 Jan 2023 22:52:00.000,403379.932669
31 Jan 2023 22:53:00.000,403387.368664
31 Jan 2023 22:54:00.000,403394.726081
31 Jan 2023 22:55:00.000,403402.004827
31 Jan 2023 22:56:00.000,403409.204812
31 Jan 2023 22:57:00.000,403416.325945
31 Jan 2023 22:58:00.000,403423.368139
31 Jan 2023 22:59:00.000,403430.331306
31 Jan 2023 23:00:00.000,403437.215362
31 Jan 2023 23:01:00.000,403444.020221
31 Jan 2023 23:02:00.000,403450.745802
31 Jan 2023 23:03:00.000,403457.392022
31 Jan 2023 23:04:00.000,403463.958803
31 Jan 2023 23:05:00.000,403470.446064
31 Jan 2023 23:06:00.000,403476.853729
31 Jan 2023 23:07:00.000,403483.181721
31 Jan 2023 23:08:00.000,403489.429966
31 Jan 2023 23:09:00.000,403495.598391
31 Jan 2023 23:10:00.000,403501.686924
31 Jan 2023 23:11:00.000,403507.695494
31 Jan 2023 23:12:00.000,403513.624032
31 Jan 2023 23:13:00.000,403519.472471
31 Jan 2023 23:14:00.000,403525.240743
31 Jan 2023 23:15:00.000,403530.928784
31 Jan 2023 23:16:00.000,403536.536531
31 Jan 2023 23:17:00.000,403542.063920
31 Jan 2023 23:18:00.000,403547.510890
31 Jan 2023 23:19:00.000,403552.877384
31 Jan 2023 23:20:00.000,403558.163341
31 Jan 2023 23:21:00.000,403563.368705
31 Jan 2023 23:22:00.000,403568.493422
31 Jan 2023 23:23:00.000,403573.537436
31 Jan 2023 23:24:00.000,403578.500695
31 Jan 2023 23:25:00.000,403583.383149
31 Jan 2023 23:26:00.000,403588.184746
31 Jan 2023 23:27:00.000,403592.905438
31 Jan 2023 23:28:00.000,403597.545179
31 Jan 2023 23:29:00.000,403602.103921
31 Jan 2023 23:30:00.000,403606.581622
31 Jan 2023 23:31:00.000,403610.978239
31 Jan 2023 23:32:00.000,403615.293728
31 Jan 2023 23:33:00.000,403619.528051
31 Jan 2023 23:34:00.000,403623.681167
